Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	rates.AC	rates.AG	rates.AT	rates.CG	rates.CT	rates.GT	gamma	A.1	A.2	A.3	A.4	Theta.1	Theta.2	Theta.3	Theta.4	psi.height	psi.treeLength	D.treeLikelihood
34600000	-6590.791063764177	-6158.054299632255	-432.73676413192254	0.19805667999154716	0.33174192867400487	0.22509080853783972	0.2451105827966073	0.05496552659790877	0.3828302491065808	0.047611259547510054	0.03196460285275711	0.4423171488858583	0.04031121300938952	0.33266832427343246	16	36	5	5	4426.161103145632	79.91458064764672	108.20942962931524	235.35375138934904	407.7283928948066	5034.667434484614	-6158.054299632255
34620000	-6625.970161912079	-6170.405793522216	-455.564368389862	0.1693350179530177	0.3330272465843322	0.2270027361150637	0.2706349993475856	0.055950394598558696	0.3604956312115493	0.05567631707910995	0.02795220637095726	0.4619329978527647	0.0379924528870646	0.37467441328010015	15	43	1	3	8209.224972058906	102.76038813853471	433.5425606620769	415.40468218091104	483.6388920240741	6271.512896577261	-6170.405793522216
34640000	-6620.882461586354	-6167.131312126899	-453.75114945945546	0.18504089130967802	0.3164417230571652	0.2221829619476434	0.27633442368551264	0.05155397618645687	0.4031163182904324	0.06730055923527255	0.02941181345053301	0.4092214179930675	0.03939591484424218	0.3676462005077753	16	38	6	2	5685.291023679532	119.80638326752798	584.2940088252675	250.23617551425838	423.5343435806527	5800.536172904353	-6167.131312126899
34660000	-6603.5842687846225	-6154.21218395067	-449.37208483395256	0.18761349929347748	0.3419989544518243	0.21544631740441897	0.2549412288502786	0.056516896001984104	0.4117077591181379	0.06529355641539186	0.022240219182705908	0.3968170026937591	0.047424566588025595	0.3673883078950047	17	30	9	6	4672.128834005964	95.46964695758686	108.2684757118255	322.99393455767057	464.884798985336	5582.804278654321	-6154.21218395067
34680000	-6620.655037476813	-6157.049553499798	-463.6054839770152	0.2186919004124215	0.31394003280972516	0.20663589272764055	0.26073217405021243	0.04440026981314488	0.3225879238180707	0.06196952001339308	0.04468210358651647	0.4760822232801902	0.05027795948868909	0.3418980081640413	18	40	1	3	4661.22065006411	133.87255162770165	550.4715625176841	126.46456339133627	370.2915914715992	5342.2022766619475	-6157.049553499798
34700000	-6608.50772602477	-6154.424113836165	-454.08361218860523	0.20507922178396876	0.34801013773935596	0.22130344384177736	0.22560719663489745	0.048676552139420085	0.37333718363763646	0.057046628802493726	0.025676185208292034	0.45259718824941864	0.042666261962743465	0.3389895328479376	16	38	5	3	6546.829805344705	149.80429518166798	392.90453755938483	28.316386395728266	340.1730574980439	5046.9772661070165	-6154.424113836165
34720000	-6620.9803507036095	-6158.3063570603845	-462.6739936432247	0.19474049799218063	0.3314921095482679	0.20563760307739198	0.2681297893821589	0.04748789696863066	0.4067766769727198	0.05104130180403413	0.027595124382371626	0.42258259066795	0.04451640920429817	0.3705742886023758	14	43	3	2	6770.26209757184	210.64164497578443	565.4737557730398	87.24889399960463	411.5067295906661	5716.465784187218	-6158.3063570603845
34740000	-6614.577644137107	-6163.173604333538	-451.4040398035698	0.17454739504680072	0.3104346907645713	0.22800657776171362	0.28701133642691384	0.05209008003456994	0.4017146141299731	0.0603684199129169	0.029988545826450733	0.41648473651590734	0.039353603580186636	0.36336244655417343	12	46	1	3	10334.717712896996	141.4050226042091	409.4335257702653	235.87860812335012	473.2613861588367	6453.046406345084	-6163.173604333538
34760000	-6610.536076295926	-6156.701088653089	-453.83498764283706	0.176356661371852	0.3048368052983293	0.2444037380590979	0.2744027952707202	0.05895029142577457	0.37735102029920964	0.06176759665831998	0.026114503897002688	0.44201388866880714	0.033802699050890526	0.35988157647941654	14	40	5	3	5696.335683301613	158.49115393834472	530.6197038356404	95.02866619021731	437.11668640627346	5637.58834069394	-6156.701088653089
34780000	-6605.425164801193	-6163.827555667684	-441.5976091335096	0.20795182521373518	0.32340818038686575	0.21826563171000005	0.2503743626893982	0.05274829298744094	0.38661554138976073	0.04969139542422757	0.03065076443245413	0.4217128168626035	0.05858118890351771	0.3660204149159547	13	45	1	3	5363.963671107836	142.30803881553211	377.89880180019634	83.68763321607214	375.3735420621041	5092.550011688952	-6163.827555667684
34800000	-6630.01295965768	-6176.715692306632	-453.29726735104737	0.18569362589318028	0.3063528250523727	0.2242519021779362	0.28370164687650995	0.05873630511225418	0.37390415166953844	0.04620573903633515	0.032324494333020086	0.4515595645499046	0.03726974529895223	0.2996210550833132	15	39	6	2	5213.256909141076	180.7548175016825	251.3681207396355	33.39562318089182	415.03144907724345	5204.89873241786	-6176.715692306632
34820000	-6643.303765944314	-6177.831437447058	-465.47232849725583	0.19272953160478987	0.30691259361207057	0.21471606151828704	0.28564181326485155	0.050579646841658596	0.34714116379065074	0.05453528279817455	0.037591946340492	0.4615690230179786	0.04858293721105016	0.34985242010870754	15	43	2	2	5700.205687740928	224.47299606644836	568.9739034511906	20.346797209346065	363.5141628870907	5401.5978360378695	-6177.831437447058
34840000	-6650.471957752765	-6181.6793308239685	-468.7926269287968	0.18158948276916334	0.34576398260440794	0.21868492214221377	0.2539616124842138	0.048915269930948635	0.394378318360879	0.057809849185391365	0.026382111391958996	0.42436155798675734	0.04815289314406935	0.4600548171822252	14	40	6	2	6245.209491246332	222.5502319798194	328.5250619451664	73.79961625277996	499.0521582986621	6247.029782782633	-6181.6793308239685
34860000	-6614.181686436871	-6171.807992906767	-442.3736935301041	0.1797341899470895	0.3481854162944696	0.216035231738011	0.2560451620204287	0.047545611283477375	0.4006710271115803	0.06917265286294208	0.022653618032749963	0.4179966126226608	0.041960478086593894	0.3297751510385481	16	42	3	1	4558.442987630436	115.51389825077133	224.50004261824805	6.506530098120801	392.6701455205458	5743.08045064848	-6171.807992906767
34880000	-6614.418415109674	-6168.7665094655695	-445.6519056441048	0.18987573188262952	0.3014834483681115	0.2386819557945313	0.2699588639547265	0.045886736810415746	0.36350538905799046	0.045151134846106826	0.03163993004446695	0.48231304951831566	0.03150375972270876	0.4199000067741035	15	43	1	3	8403.86624579961	124.20058314840958	507.73145721000077	56.675006306689816	442.5109497535375	6136.364313156445	-6168.7665094655695
34900000	-6610.787397885418	-6174.601880922009	-436.185516963409	0.17423364359882326	0.33708834026379575	0.2327590513762239	0.2559189647611557	0.04418811873744908	0.3876574342160014	0.08612410308723395	0.02519057749609757	0.42157316044624776	0.03526660601697452	0.3508659396038445	15	43	1	3	8431.034638071942	107.53362516075315	550.2701466889517	63.78232265417782	362.70818542088847	5448.316890939978	-6174.601880922009
34920000	-6616.413662370801	-6158.209476887835	-458.20418548296607	0.20237066597254058	0.3159779230938413	0.21547362012148213	0.26617779081213455	0.058253011778764255	0.39054960057672117	0.053901125495111266	0.02994475500886442	0.42578720796837677	0.04156429917216635	0.31790877886102714	17	38	4	3	5243.446748814805	117.16999712815903	594.1414162512033	154.26244712731074	429.3682152705924	5754.15203463149	-6158.209476887835
34940000	-6610.696192736617	-6151.183899191118	-459.51229354549935	0.19640157463847396	0.353971037135085	0.1841386341717442	0.2654887540546956	0.048784740051934235	0.42258428014861626	0.05574350424172712	0.030154401640866073	0.3902973751920929	0.052435698724767776	0.3255712213804457	17	41	2	2	6752.907442978294	166.4097452768687	543.0341068215996	122.08096597029491	441.8214771674676	5623.042589851138	-6151.183899191118
34960000	-6610.805138287875	-6159.4556808793795	-451.3494574084953	0.19648565312187485	0.30036788387871044	0.25616923139284287	0.24697723160657054	0.05748927633309108	0.33607841455148657	0.04285248304728104	0.03156491202290204	0.4936495334976302	0.038365380547613355	0.3079872678812471	16	40	5	1	6337.806949475019	108.31048140064276	266.280518073245	202.62557088602176	381.2804626789884	5019.856169245804	-6159.4556808793795
34980000	-6621.808091498721	-6158.827888914064	-462.98020258465755	0.18562187601170274	0.30924049721727326	0.23461426200759317	0.27052336476342936	0.062258374805536934	0.3490484234695506	0.0704708300550182	0.02601216531131966	0.4618143624095257	0.030395843949053206	0.37692881428932407	20	37	2	3	4117.48076790454	134.44396743602434	335.00673133819527	37.47787955363057	415.5483109239999	5630.562650365605	-6158.827888914064
35000000	-6603.2691466025935	-6155.066579909742	-448.2025666928514	0.18472235302111975	0.3453381339506247	0.23346395321213845	0.23647555981611576	0.0601931011988666	0.34156067760336295	0.0643123115759447	0.027496161503159974	0.45877698523966787	0.047660762879002255	0.3463817929010904	17	19	25	1	5401.186872088038	89.99531819291835	121.2279742689248	27.263790627946044	343.5980506960943	4735.1615447476315	-6155.066579909742
35020000	-6627.587446592101	-6160.378076736249	-467.20936985585183	0.20483051337058297	0.3044124016605306	0.23099105457888475	0.25976603039000007	0.044193808248547344	0.38330889151342956	0.05326036617066545	0.035163666327713575	0.4412766447986004	0.04279662294104803	0.3284826089785187	15	42	1	4	3709.1470858080897	195.4070899835892	282.18517480557534	647.1571110069165	373.6905619796461	5307.9258320898325	-6160.378076736249
35040000	-6606.776345743019	-6157.898244958664	-448.8781007843558	0.174261577931632	0.3367021330889555	0.22638334700561002	0.2626529419738008	0.06740100680359173	0.4281210406671092	0.06746076497211667	0.01620926395664924	0.3873667696322583	0.033441153968279395	0.3088370748419956	15	43	1	3	4152.051127455392	132.10584551149464	389.19418068405565	49.73817776122129	360.99348624967394	5044.186999601923	-6157.898244958664
35060000	-6604.47426834838	-6159.750378501826	-444.723889846554	0.20047611644862603	0.3245809773815468	0.22882617362518345	0.24611673254464214	0.05259450510488114	0.39102635561847476	0.04828978533621044	0.03473731999212077	0.4292574544538445	0.04409457949447309	0.2949916081455964	15	42	4	1	6033.355540263257	128.32004892125508	267.89326224990987	12.324139882710144	386.09581196055444	5247.818063131376	-6159.750378501826
35080000	-6626.745836034126	-6169.396279491852	-457.34955654227434	0.18370260564845547	0.30355092782716797	0.24914677103829014	0.2635996954860848	0.06919964899908612	0.36055360069820364	0.05262421334935659	0.021893882027808075	0.4671938599954147	0.028534794930135682	0.34732661287572025	17	41	1	3	8942.720518745982	138.77668327479267	329.05781313549164	148.36261136362927	412.943155505753	5412.905256100953	-6169.396279491852
35100000	-6658.388912358637	-6190.347609858103	-468.04130250053385	0.18739489078958727	0.31224407453714986	0.2185863207228763	0.2817747139503848	0.05754045606396373	0.37450043557861035	0.05252545716411825	0.03572265528784623	0.43357470394137093	0.046136291964095064	0.340026917425624	18	23	16	5	3985.0715316618916	159.50581280662217	185.8591252409724	450.9289597952151	417.5137489252461	5401.660114970695	-6190.347609858103
35120000	-6618.369141161032	-6156.549908267752	-461.8192328932801	0.20174533656428809	0.34562933864212675	0.21319537797610075	0.2394299468174827	0.026173066523966997	0.37244183668732567	0.06962284526317984	0.031153415841676947	0.4627823044921755	0.037826531191679336	0.3770477131994143	12	5	35	10	4550.089656032297	686.0284029978875	152.54770426554373	216.50114935778	376.2716173304128	5213.045589206671	-6156.549908267752
35140000	-6623.397232602292	-6165.675878851238	-457.7213537510541	0.2011170937382984	0.32496796224653257	0.21527646789883284	0.2586384761163345	0.05003204623095004	0.34418950637817386	0.04737613786443702	0.029900365150286923	0.47312422475610494	0.055377719620051474	0.37185681095509426	12	1	44	5	6497.619554197166	914.1857361738898	159.65878128355203	236.92298548083093	397.20898150315963	5461.424268103871	-6165.675878851238
35160000	-6627.422302480923	-6167.568977444695	-459.85332503622794	0.17581984502803558	0.3276054538709335	0.22608539566996352	0.27048930543106575	0.05235518437683134	0.4002552889563687	0.07348285592362122	0.03329242340688867	0.40352912140858865	0.03708512592770568	0.37193900183855466	12	2	35	13	5951.6619962062805	320.87237142284584	217.62036358303902	281.59781812786696	372.4641309100973	5456.591357404171	-6167.568977444695
35180000	-6644.541473626316	-6177.517708794915	-467.0237648314005	0.17990642214094318	0.33301883367178553	0.2207665872778407	0.266308156909429	0.05275794486684728	0.3648217405010159	0.049733708376862355	0.025903215081884617	0.4476617874949668	0.05912160367842736	0.3715412062222301	11	12	34	5	13191.536729500498	321.75971308702333	152.65896902430205	496.6373981071907	480.3201858700386	6333.420263921718	-6177.517708794915
35200000	-6636.440577424956	-6176.317566642182	-460.12301078277414	0.20023012273473692	0.29265816839175957	0.23194591964459216	0.2751657892289096	0.07159142621992685	0.35062534987451816	0.04374607996542649	0.02658693966665878	0.4632926166208678	0.04415758765260606	0.34865983026234776	14	15	23	10	6118.780803983184	102.9390410324142	250.00440448335146	346.366692415268	397.3275730200568	5518.17070093141	-6176.317566642182
35220000	-6639.776658826917	-6164.909572888016	-474.86708593890154	0.18927812742925437	0.33215437731154984	0.21927076845718838	0.25929672680200566	0.046831761086063746	0.3518096807255874	0.05516651453053617	0.030743437920798693	0.48220825186097604	0.03324035387604211	0.37685911048464804	8	13	27	14	12017.19596709763	1907.467568710546	204.82177196054622	374.52571936500715	423.8089015822198	6079.9177360149915	-6164.909572888016
35240000	-6633.350803159944	-6173.221175773734	-460.1296273862098	0.2088723505872464	0.32153566223882457	0.22486878152652875	0.24472320564739866	0.05437711823158975	0.32959329148176525	0.046754970628288824	0.030841855058589725	0.49464975394730776	0.043783010652462845	0.3234327243108968	11	5	35	11	6994.294642932337	4575.865630167804	85.34566491791533	350.4992831515526	505.4937495471279	6278.047540286432	-6173.221175773734
35260000	-6613.818554038987	-6148.311846889234	-465.5067071497526	0.20896396533333925	0.32396865241376344	0.2144820571785336	0.2525853250743622	0.04003620177316569	0.38104389751176965	0.04951342968696222	0.021716316295829974	0.45100354207893134	0.05668661265334561	0.34427620364594536	9	7	41	5	11537.195837854595	5370.89305836467	195.52468380009847	536.4402695888929	425.104044094747	5551.040056932049	-6148.311846889234
35280000	-6611.274260385312	-6156.230507399385	-455.04375298592737	0.19394573777309193	0.3254121490914987	0.2458760668537991	0.23476604628160858	0.05004998678290705	0.3535593606090877	0.05512745944252855	0.02548701510487871	0.4731292273065229	0.0426469507540796	0.34115299768198615	10	8	40	4	7144.131517986501	2042.5335525392863	103.038794673451	354.1115082464834	404.09382258827685	5458.736009374011	-6156.230507399385
35300000	-6618.536269668182	-6162.77242975046	-455.76383991772195	0.21661213068786397	0.3178814515663517	0.19937542031109728	0.2661309974346852	0.05398172974394743	0.3718567705859024	0.046627636303173944	0.029169403686471584	0.441827343387224	0.05653711629328529	0.37419860476602823	11	10	36	5	12261.751302777771	413.46583956797656	126.24718487162319	259.44836740391315	358.67001120458	5289.3070335084285	-6162.77242975046
