Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	clockRate	shape	b_m.Hong_Kong_New_York	b_m.Hong_Kong_New_Zealand	b_m.New_York_Hong_Kong	b_m.New_York_New_Zealand	b_m.New_Zealand_Hong_Kong	b_m.New_Zealand_New_York	Theta.Hong_Kong	Theta.New_York	Theta.New_Zealand	tree.height	Mascot	D.treeLikelihood
1698000	-1948.0207017918417	-1907.634486166433	-40.386215625408894	0.34203314315461975	0.2212142937110428	0.20932915949651637	0.2274234036378217	4.864685083049321	0.00333395553691952	0.17097534869947592	0.11249006765748144	0.873814185014091	0.7934083795214746	0.2153958564367935	0.4927578585433416	0.7297812737191375	0.7059668172548319	0.8727006526485447	0.796073017671657	4.347247374339417	-39.713786649416754	-1907.634486166433
1699500	-1937.092628214452	-1896.3618776112603	-40.73075060319168	0.32654730454018405	0.23165030434692288	0.22245448197475853	0.2193479091381351	5.784705174323656	0.0040583912055434535	0.44158736823461076	1.3791946132518933	0.31066282052247207	1.240723264255862	0.23313655117539983	0.2700731055530139	0.27597395812400316	1.1593926607392369	1.0155957379176086	0.8745574251923219	3.8283234396470807	-38.805071360025046	-1896.3618776112603
1701000	-1944.813089805417	-1911.3499405604134	-33.46314924500348	0.33682383166483926	0.2439458201173565	0.2102585267772922	0.2089718214405125	5.075516079424181	0.004427052001998571	0.16335428662513102	1.1156581263732825	0.31066282052247207	1.240723264255862	0.23633139956227142	0.30118144828120147	0.12372535847888126	1.1184160373073175	0.4120909983349147	0.2176148928287043	3.9894094035089784	-33.68317917043774	-1911.3499405604134
1702500	-1942.1081998006932	-1904.8974130496001	-37.21078675109314	0.3339612697636444	0.2147574971969917	0.2266960077157647	0.22458522532359965	4.5737033449998	0.004698463152741386	0.22819072223999992	0.3996120760500041	0.5255101107496615	0.2389234214901514	0.3622470792121105	0.06064644159780291	0.31701259655835035	0.7414837961008643	0.9683645261644773	0.9969383748727495	3.5759619999718146	-38.39177170391291	-1904.8974130496001
1704000	-1953.7415666946094	-1908.3440414646889	-45.39752522992049	0.31752720284167807	0.2312096369453529	0.19388972835700008	0.2573734318559693	3.202968999421589	0.004098349114920783	0.6816500725998106	0.13229551155958688	0.21374483223900934	0.04490370450322697	1.3585718215388698	0.07467437242839935	1.0659764905181959	1.895907423816706	2.4558665864398024	0.40431603830375507	4.222784263163356	-43.100705839310464	-1908.3440414646889
1705500	-1952.527211558528	-1905.0292722840954	-47.497939274432575	0.3435796677961225	0.22890362689892935	0.20234190930746646	0.22517479599748208	5.6605639434529085	0.0031529711556874543	0.7997257844323455	0.45775944477948133	0.12578158529814096	0.23290570800548996	0.46585804772905354	0.47634580714106445	0.8607454259725403	2.091644037810973	1.157920702202697	0.7015868016677201	3.183143590692222	-44.22036545689862	-1905.0292722840954
1707000	-1953.2669278674095	-1903.0159296735324	-50.250998193877294	0.34962036677373776	0.218645535584365	0.20241139478646916	0.22932270285542844	4.82346016327215	0.0031577022005815896	3.528138342715783	2.3241733528734194	0.26993849833875894	0.19062418737829695	0.16496430837501186	0.7829272701887265	0.35561462905689717	3.3290713260892195	0.48556214933098873	1.4424798924333802	4.275818577135886	-43.03264703076155	-1903.0159296735324
1708500	-1955.7804098254235	-1913.3090041707906	-42.47140565463301	0.33561641005063003	0.21414073174533205	0.20890759589027558	0.2413352623137627	3.3260801969311986	0.003843836618952422	0.9775255892551046	2.3241733528734194	0.39063418195877675	0.10103382631951374	0.43245688263692894	0.7851234938133153	0.07899118563920335	6.888142461783848	0.6424936666302992	0.4600751881257272	4.172241058879451	-37.06242886608319	-1913.3090041707906
1710000	-1946.9720670870133	-1906.0102836871733	-40.96178339984	0.3216783424185272	0.2259485756028333	0.22180346717729854	0.23056961480134128	6.679685250082832	0.004004964101528962	0.17425417314544653	2.4316092828198475	0.39063418195877675	0.7104232105457278	0.49554901207253016	1.0054307027453382	0.08562081846975017	3.186350203144956	0.42046179954553486	0.4003742147813407	3.259554343674037	-37.219416015116	-1906.0102836871733
1711500	-1958.6080807077242	-1907.4558368669036	-51.15224384082064	0.3311264702260539	0.22390939483120942	0.2155053617219184	0.22945877322081865	3.3394364056077146	0.0033115386137835025	0.6984504178049247	0.18648082098843938	1.280975743683564	0.6033400404202508	1.597189478897015	0.2197064556855045	0.27446334619221724	2.7446170875865463	0.4700306971075159	1.2852829374998702	3.4110425147995143	-47.00479283354916	-1907.4558368669036
1713000	-1953.1420038366098	-1907.015515670401	-46.126488166208595	0.3311627620343161	0.21358384497046848	0.22018859313836506	0.23506479985685072	7.233888859862828	0.004827050989663115	0.2850418070467585	2.3261428509403927	0.830649101438182	0.18377373005146297	2.2497947265510767	1.2988379219289683	0.9420265053752758	2.8339142124033008	4.419658211929283	0.1968613840112552	3.13171370879737	-36.39314264129855	-1907.015515670401
1714500	-1961.1746021946606	-1907.1192280949365	-54.05537409972396	0.33083589941072017	0.22227651179433924	0.22968533157353402	0.2172022572214069	6.439301778200422	0.004201675137271475	0.016012357173186803	0.505525286817607	0.6717636173914703	2.5110009632436467	2.2156979329566004	1.003626987870964	1.6415327146503575	2.8339142124033008	5.528716676241112	0.39021411849102966	4.072615548058426	-44.24859309472301	-1907.1192280949365
1716000	-1951.0383102570104	-1910.9706778433765	-40.067632413633966	0.322163974813345	0.23077604553967154	0.22985772242557687	0.2172022572214069	5.158437778832431	0.004041505531332735	0.23507617549276363	0.26002649753833773	0.6717636173914703	0.6033266691861707	1.6018792465752647	1.167053214800054	0.25644554763750627	1.091334498660194	3.7699003189739297	0.21964661662570828	3.5818205602846556	-36.022222058592845	-1910.9706778433765
1717500	-1948.59284547251	-1908.6386196148858	-39.95422585762418	0.34265462604583263	0.2290374371505231	0.20500287305157355	0.22330506375207104	4.644151210082687	0.005354153054801444	0.08824784209581682	0.45348455414807043	0.4325682139067116	1.5879650877093265	1.4616608984595942	0.9183821469230365	0.4136783174428105	0.9385381415467644	1.6655918859826093	0.7651791457316658	2.6583843608015716	-37.448397355260994	-1908.6386196148858
1719000	-1948.296777572653	-1910.7961619234966	-37.5006156491564	0.3568578021176238	0.20345238384496883	0.207764898481449	0.2319249155559587	3.2211335971430826	0.003898658154589114	0.37008954843597114	0.7703467339283646	0.39407157058661657	1.0081574869715153	1.4616608984595942	0.27994570898057464	0.4926840038720859	0.45072775423415756	1.2685552550943138	0.7086656733169193	3.2525816200261715	-36.160305608418966	-1910.7961619234966
1720500	-1960.5736714528718	-1912.6189761711782	-47.95469528169366	0.3654492152728327	0.22730263569987175	0.20434706155643625	0.2029010874708596	7.466459351400708	0.004464168203050742	0.11010314290564027	0.6307169102290531	0.2036216176864309	0.6709147907138746	0.40369424592638664	1.6424840456256709	0.21792919528789942	0.45076940064018645	2.956812138062035	0.9933417738200144	3.6433557497864237	-45.379070373990096	-1912.6189761711782
1722000	-1952.050238888931	-1906.597225471521	-45.45301341741016	0.35125856082501783	0.2159690128857572	0.20434706155643625	0.228425364732789	4.9523776774890385	0.0037494204595741342	0.8006642850603921	0.6751286896176689	0.7774928666197671	2.376913378789171	0.7521326714816035	1.0264465706991757	0.8063802772954746	1.326278678567918	3.15360353065469	0.7050726601057052	3.5384041801473796	-38.45775462172941	-1906.597225471521
1723500	-1951.4036904910636	-1907.566806952118	-43.836883538945685	0.3405048418016066	0.2234575488196113	0.20783349619027952	0.22820411318850284	12.412263929246969	0.004600070224304517	0.5649745140263517	0.6751286896176689	0.11617713142329147	1.253116319292599	0.17567124011614874	1.0264465706991757	1.3434406050488505	1.6475890165555507	0.6388497876524164	0.6132890073518769	3.419910514666069	-39.79631676051225	-1907.566806952118
1725000	-1938.624420394192	-1905.6757453439777	-32.948675050214284	0.34270717692952174	0.21591118340227283	0.19338626073233195	0.24799537893587378	5.990088984363876	0.004590997981187008	0.07565545789904023	1.1676155949605203	0.19370530700736832	1.0907519934838992	0.03852785144891569	0.9346865935615583	1.0238992294924822	1.5275976277170922	0.35305072084329336	0.18506783156879722	3.173355253235872	-31.673128455338404	-1905.6757453439777
1726500	-1945.36288674141	-1916.1380075333996	-29.22487920801044	0.33482850476284975	0.20761847034469524	0.2261979038173572	0.23135512107509806	9.346188971396874	0.003482936214683785	0.0916183897180819	0.21881000467903527	0.02897811762607982	1.3785871595274373	0.13137301156404266	2.2370875372596393	0.19235212556910525	0.8146000423160012	1.5090175995107895	0.31501384374984714	3.2431226439085292	-26.644026314265584	-1916.1380075333996
1728000	-1948.6579023760187	-1904.4600127472982	-44.197889628720546	0.3482857113446192	0.2064332632316622	0.21483275042756655	0.2304482749961522	5.931866195931362	0.00460743235545943	0.23492606327368395	3.6755030512927136	0.024426565050857014	7.3285807641026	0.07411882724943908	0.6951327279029897	0.10593337354277613	0.5719491662196073	2.722028818420965	1.0108451560341687	3.0346086804746735	-33.56382867480014	-1904.4600127472982
1729500	-1953.775051776872	-1914.0189299443334	-39.756121832538554	0.3644156134200337	0.21579184893552766	0.20610636973144142	0.21368616791299735	7.508742913825249	0.004870911744423655	0.08416283404971107	2.390799500587316	0.06741875706161572	7.3285807641026	0.8212845012174255	0.6241198871615101	0.06132153123561999	0.7875272030624403	1.8515856644968052	0.6849921046919484	3.153319214242362	-30.67165894634966	-1914.0189299443334
1731000	-1956.1814477435266	-1910.5496514831725	-45.63179626035419	0.32522181631628544	0.22504132844127453	0.2152632973536725	0.23447355788876767	15.712719342983142	0.0041213933964004855	0.13579636802876668	1.5821538886339448	0.05641647514481362	7.3285807641026	1.4317619621147561	0.1220419698946357	0.18558145414227575	1.1426209802628924	1.8404367944846807	0.30172144152433983	3.4322862850072955	-35.29849167484058	-1910.5496514831725
1732500	-1945.2160135555366	-1903.7773409454212	-41.4386726101155	0.3386015007549667	0.228796401164082	0.1990335069309142	0.23356859115003722	6.164410251642707	0.004190482202715582	0.09055101849201598	0.39521209303480975	0.11082790649570369	7.3285807641026	0.2097529656265998	0.1220419698946357	0.4928455011038286	1.4531239511697858	3.4741331562466193	0.6897067289548019	3.190243513158832	-33.3445698093625	-1903.7773409454212
1734000	-1947.173773375305	-1903.6352983855895	-43.53847498971539	0.3243506351414417	0.23460655995533142	0.20398161590802805	0.23706118899519898	7.153060898261325	0.004234784206521372	0.12965841703823672	1.883050609564599	0.19512650676037532	6.443092584440782	0.1827131221434141	0.1573309504869848	0.6124945587057654	0.7812542586961154	4.455201993817976	0.21587662792060314	3.4462886410747755	-34.40232305846873	-1903.6352983855895
1735500	-1955.7303241380275	-1909.166743376529	-46.56358076149859	0.3406263885151387	0.23084672405087023	0.20248747390698732	0.22603941352700394	3.5151440120940607	0.004680496206664016	0.02034082307756374	3.0607449194348217	0.8637083826567183	6.697480633556132	0.26836027501368376	0.4981178741189267	0.15270150477300087	1.0142470040885754	4.004857600811178	1.1140214353259625	3.300259975707673	-36.448284905215274	-1909.166743376529
1737000	-1968.4248259486687	-1917.3057300528205	-51.11909589584829	0.3212067763499587	0.23084672405087023	0.20248747390698732	0.24545902569218395	3.0069349746488494	0.0035163979142569233	0.33470316777358633	1.1847322946393803	0.8637083826567183	6.54018428600072	0.61229297082614	0.4981178741189267	0.7550586871533522	0.5604050794192494	12.403726800249013	0.4971940358659224	3.5208080942997073	-38.21894113755912	-1917.3057300528205
1738500	-1943.0269787545574	-1905.8209337965611	-37.206044957996255	0.3345551464679509	0.21697995785491644	0.20300586998494893	0.24545902569218395	4.490487139255509	0.0045914863393363686	0.026658027511568913	1.1847322946393803	1.0200066721310739	3.636853817213596	0.4664241530720033	0.45677628639499585	0.9364510176245014	0.44724485117781815	1.2147288956688218	1.0706580616942838	3.0167237609385076	-33.285959304798524	-1905.8209337965611
1740000	-1948.378343898	-1905.6333328641144	-42.74501103388541	0.3332157520358913	0.23292293910669037	0.22835225764744385	0.20550905120997465	5.0656400642965	0.0037572217095640046	1.0151612432595292	1.1847322946393803	0.12610009520705406	3.556278530519082	0.5442047664651883	0.6924115062537779	1.3891978439680137	0.8910880427416089	7.032122342183198	0.43631753678641266	3.2475682091616282	-33.02770499670836	-1905.6333328641144
1741500	-1955.8355352587648	-1906.3277167802419	-49.50781847852297	0.3329865824119487	0.2313638212697095	0.21266688816058876	0.2229827081577533	4.582933800192388	0.004452750755980721	1.2298009242113719	1.1847322946393803	0.39993860502251677	2.0177147357932963	0.5789315255329918	0.603538853104787	1.7565747391383184	0.8484046294255769	7.615472514781907	0.7121695455734338	3.96488259378829	-40.661831288727214	-1906.3277167802419
1743000	-1943.5359762632468	-1906.9613851051845	-36.57459115806223	0.31885349528325674	0.2183568839930115	0.2198635803987498	0.2429260403249822	5.654386963732522	0.00455609924226966	0.20951317267479885	0.8440159160058063	0.23043947041386284	2.0177147357932963	0.38657998285151146	0.5120680323798562	1.100341705091077	0.3363418185057809	9.092587155831088	0.4731013166889977	3.104499800512274	-30.366195032494133	-1906.9613851051845
1744500	-1940.89776415	-1908.5758599195933	-32.32190423040676	0.3403751583443764	0.21460358410309624	0.23116613808909262	0.21385511946343502	7.736392248596638	0.003993092567995191	0.6890496675375787	1.853928993662483	0.0776407127583715	2.0177147357932963	0.27084925362530476	0.2870273335783258	0.4785795126544687	0.24421848755501016	2.9700676200037015	0.1312292068910968	4.244244127386463	-26.974252511837133	-1908.5758599195933
1746000	-1943.2741705558144	-1907.0586116357686	-36.21555892004594	0.33737202607175776	0.2364119825520409	0.2032003798573889	0.22301561151881275	9.97104785597297	0.005687952005516846	1.77077752113183	0.16927698804371497	1.0805642990387248	0.755815880351917	0.3455896387690771	0.39323856749492003	0.9811624218987826	0.33530576884967417	0.9751055442616526	0.46048636320869735	3.076862986350213	-32.92866182964683	-1907.0586116357686
1747500	-1941.3011942654125	-1905.3201129201843	-35.981081345228155	0.34327191853842964	0.22603207757560617	0.20130284697787432	0.2293931569080902	8.070021909943453	0.004296071465357616	1.3781799538538262	0.701143398375731	0.17610521099149956	4.054202218358603	0.41032334892171696	0.9855092338574161	0.32155861874769337	0.8472462452889472	0.6767403389865608	0.26075519655134666	3.580695236468377	-30.55363451850143	-1905.3201129201843
1749000	-1939.2703598623984	-1904.0621745913206	-35.2081852710777	0.3266953592530782	0.22020271724590437	0.22123216104998902	0.2318697624510287	5.266817942035953	0.004921654390139009	2.527201351061939	2.1564320182250616	0.2623994707849958	1.9863319258782621	0.1706499896637307	0.4653637254104232	0.6249644620190818	0.27499121348522654	3.0792653763979776	0.33954167433122423	3.319818614123273	-29.09486551595859	-1904.0621745913206
1750500	-1939.554314355078	-1904.7672018019305	-34.787112553147566	0.33006870096189755	0.23884876621678475	0.21164385263214164	0.21943868018917634	4.709703026141483	0.005403635864213281	1.6331805133250645	0.8959046138599327	0.2653837748603675	1.14972461534245	0.8444363213979941	0.0207563959650083	0.291879832216536	0.2347986002385834	2.962898019384566	0.297468997971995	2.840113965367874	-31.397182103723217	-1904.7672018019305
1752000	-1950.9165649437373	-1913.107463368039	-37.80910157569829	0.32050121155845235	0.23484161555579444	0.22079726402936342	0.22385990885639015	6.220520775250889	0.0034217243452138997	0.852453578172683	0.8408887261309409	1.0143387330510505	1.14972461534245	1.5010537329267761	0.037467248642545	0.8322507683580236	0.42274488507285923	2.228297190598611	0.33063292748580353	2.8723522554038134	-32.8174294653429	-1913.107463368039
