Sample	posterior	likelihood	prior	pi.0.A	pi.0.C	pi.0.G	pi.0.T	pi.1.A	pi.1.C	pi.1.G	pi.1.T	pi.2.A	pi.2.C	pi.2.G	pi.2.T	kappa.0	kappa.1	kappa.2	mu.0	mu.1	mu.2	clockRate	Theta	psi.height	codon.0.treeLikelihood	codon.1.treeLikelihood	codon.2.treeLikelihood
397500	-6065.845237326354	-5484.873132085506	-580.9721052408486	0.40064276228982215	0.3067634270799385	0.1071379104970109	0.18545590013322832	0.3106814518134136	0.4123287640203945	0.10046010439042219	0.17652967977577008	0.34491450793451106	0.3727634829221076	0.06378691988038421	0.21853508926299767	11.15484584975959	3.722945540070126	2.050275653895396	0.6827343565448687	0.9861092699206727	1.3296455847561013	0.00233967004719203	33.5349044068209	58.743217934100734	-1451.9230172805649	-1778.1522116968686	-2254.797903108073
405000	-6066.93002053171	-5487.943156643	-578.9868638887098	0.4589776326772655	0.2555545524999002	0.1000510154957466	0.18541679932708743	0.2706029298318122	0.44791150718503103	0.09769803448713685	0.1837875284960203	0.2951013803170818	0.39416757449394985	0.07966355115649164	0.23106749403247726	8.885954672020729	4.304555481992454	2.8121707985492606	0.5884169049283658	0.9972725026946392	1.4123506728766544	0.002559232741289211	33.18469146909659	52.61291988740165	-1432.5405281240348	-1797.1895386863152	-2258.2130898326504
412500	-6079.488868939545	-5482.863941573631	-596.6249273659141	0.4859287632533729	0.2401587536062869	0.09840953782040099	0.17550294531993896	0.2905212272638057	0.4065214384093259	0.11150239041951862	0.19145494390735027	0.31352733117856246	0.3572006411323496	0.08686467615193387	0.24240735153715454	8.691831508143387	1.995973656646093	3.0930050173336903	0.65781688408674	0.9868458025395054	1.353707869964644	0.0020871095298600328	34.63858489085313	61.982239569074196	-1430.5739638608884	-1784.0497380989011	-2268.240239613841
420000	-6075.660003359011	-5486.976481198261	-588.6835221607496	0.5188521418917227	0.2348962576204986	0.08364603073469988	0.16260556975307874	0.32858460884550733	0.4181851574057916	0.09259224352892681	0.16063799021977485	0.2771413824342768	0.40704292636374556	0.07641288274060587	0.2394028084613724	11.101433881189227	4.8679839165560015	3.3533448024385906	0.6251656651719871	0.9206152127958585	1.452434196628212	0.0023224153941974563	35.7021716883386	53.10478350896418	-1439.8772979193602	-1784.7548951934104	-2262.3442880854905
427500	-6078.938781983148	-5489.87389448314	-589.0648875000082	0.3895801673142209	0.3181084201263749	0.11019180044694533	0.18211961211245875	0.3207931847941495	0.4025746482475801	0.08817287157168176	0.18845929538658918	0.3388785670792658	0.3565915506839252	0.07655598674056119	0.22797389549624847	11.101433881189227	1.796244602916183	1.4597187253007748	0.7070116962836057	0.9384063835022192	1.353186737815526	0.002231354922000584	35.638536055230695	55.48603747825981	-1445.827875185486	-1792.2255278791595	-2251.8204914184944
435000	-6062.87897268213	-5473.103034486967	-589.7759381951629	0.46082123292564464	0.2279330114405514	0.09917583060674492	0.21206992502705896	0.34723979126096893	0.38414230438012803	0.10459784843160383	0.1640200559272997	0.3520733297444899	0.35894098123594476	0.0849786347070191	0.20400705431254684	10.590731495534493	1.050585670492711	1.4218446425921007	0.76457488193211	0.9538523676043223	1.2804516784727684	0.0021967367551295933	32.563777503934936	55.07555703587501	-1439.3065419046343	-1776.903814086408	-2256.8926784959244
442500	-6073.1429671988	-5490.409111038734	-582.7338561600652	0.4758667087581675	0.23180336646102806	0.11575073168740872	0.17657919309339565	0.3496028297505385	0.4210817915891199	0.08053418754879063	0.14878119111155147	0.2788456486315341	0.4185153746865674	0.09987194399800975	0.20276703268388926	8.822939723845483	1.3841649320058302	2.556736672431707	0.7440815839629271	0.8742574380225969	1.3804423188904904	0.0024184199512177476	40.24274429408795	58.132349575561875	-1437.905721697887	-1786.8389883081552	-2265.6644010326922
450000	-6069.379828329805	-5493.085564829296	-576.2942635005087	0.453400659214646	0.2609356766615834	0.11569642493651677	0.16996723918725382	0.3085023132845036	0.46431230435449444	0.07907743504598819	0.14810794731501437	0.3232548625806032	0.3986327692313502	0.06416627589513285	0.21394609229291428	11.182978215131609	2.8751180173588473	1.2577262907210505	0.7617401838357931	0.9518168463128103	1.2853083992982344	0.002363314966088869	29.366155544435802	52.83955628696131	-1437.1026277261724	-1801.0416613266384	-2254.941275776486
457500	-6068.149226088341	-5473.5700872645675	-594.5791388237732	0.48345085846300406	0.2657532485955024	0.08924371226986806	0.16155218067162544	0.2960499023776705	0.3897272489204848	0.1164583238393398	0.19776452486250548	0.32397996466396484	0.3857790967389887	0.0725197257725783	0.2177212128244687	10.506182234395439	1.3684688680392747	1.2161592152890615	0.6708502113520045	0.9617677869335584	1.3658146217684948	0.0021559885125731365	30.4500165497897	60.95370312129349	-1433.321977198595	-1790.1634734124682	-2250.0846366535043
465000	-6086.1870616165415	-5498.471173866947	-587.7158877495954	0.39749355021826116	0.2949404499214447	0.10543424349610467	0.20213175636418948	0.34820141128581855	0.40083288144880513	0.08488296401707736	0.1660827432482995	0.2938444337829955	0.4190167251396458	0.08258249450897326	0.20455634656838598	11.973416433949064	5.302797417448859	1.509643787750152	0.6722792501705996	0.9434979652792194	1.3826622095509942	0.0025900401581161812	30.286880023168163	50.792304248582774	-1444.6537268369748	-1785.4521038714147	-2268.365343158557
472500	-6068.6376222436	-5478.8530255795	-589.7845966641	0.46858372905836704	0.27930089652579504	0.09394776992900533	0.15816760448683273	0.3012966371179905	0.44729571329650364	0.09615162324788391	0.15525602633762248	0.3488654944382882	0.3868750812766415	0.08705789735213225	0.17720152693293847	10.968632415954989	3.0120373568607106	5.222025564929833	0.767002134847291	0.9431817127790598	1.2887066387300656	0.0023468046280238223	31.994420124587066	55.00113009643792	-1439.9765532921995	-1768.7677645849215	-2270.1087077023794
480000	-6047.300692730147	-5468.568522584561	-578.7321701455857	0.49582586562287556	0.22804938461523305	0.09657718479282203	0.17954756496906954	0.2864498164495047	0.42925472204873283	0.09167560486475539	0.19261985663700773	0.3680671781142961	0.35571348651570667	0.07247317953591492	0.20374615583408273	9.475828333925302	4.832889723199998	1.9009399417814201	0.6824388367568364	1.0441461599522188	1.2719028072755019	0.0024643835741404783	36.172354846101534	52.77434847690639	-1443.1875282936069	-1771.7303088281867	-2253.6506854627673
487500	-6065.113927694044	-5475.97326979576	-589.1406578982843	0.4900103237903931	0.2845372165831466	0.09154732765290088	0.13390513197355938	0.3202686316884984	0.39436289978362404	0.09276663616071147	0.19260183236716674	0.3520452564675935	0.34134789287357187	0.0985483685612652	0.20805848209756983	10.841050083973709	4.038055576043763	1.815049370043114	0.6637053280311781	0.9752076184202221	1.3594856503487494	0.0025150149253123787	30.366244980090006	51.757086579279814	-1449.1781349188818	-1781.8566629669047	-2244.9384719099735
495000	-6066.648428202815	-5472.717926112622	-593.9305020901926	0.49577748126515647	0.23813354115631943	0.09075326390474012	0.17533571367378406	0.2790298111466707	0.445524286472629	0.08534363826450825	0.19010226411619296	0.26704924890875525	0.4074992492174367	0.08481722427970209	0.24063427759410644	9.212907241436252	4.8305394975228735	2.2427746277529224	0.6721463345770273	0.8900118210814844	1.4362806364109038	0.0022784135444184864	38.179593157172235	56.363846624981896	-1436.255450686299	-1780.6411296807237	-2255.821345745599
502500	-6071.046552694999	-5482.902525625542	-588.1440270694571	0.46594063383653245	0.2446690402504214	0.09852193351270691	0.1908683924003393	0.3088347065338676	0.42531558986301865	0.09243914068970595	0.1734105629134087	0.3155067590037545	0.388325685456119	0.0711366562021636	0.2250308993379634	10.26114056015609	1.2144624669248374	1.4275128037601752	0.6803022231197375	0.9579225241512345	1.3602528823629325	0.002513632067997064	38.1092845686262	53.49676560815446	-1436.8335895185653	-1792.4549795786272	-2253.6139565283497
510000	-6056.145858323547	-5472.512688209808	-583.6331701137387	0.5160021002462233	0.21009890569106332	0.09733235046894291	0.17656664359377058	0.29697422946413793	0.4303429097667545	0.1064595094008477	0.16622335136826072	0.33608073095906477	0.38792430762360564	0.06518597619497887	0.21080898522235134	9.206379282445456	1.5514133457023482	4.3524249762783525	0.640214816943411	0.9896576262318076	1.3684142940483224	0.002414391304200513	36.12472806805237	52.85424616868488	-1439.6587747304213	-1776.385718622791	-2256.468194856596
517500	-6057.615626847358	-5485.469998216482	-572.1456286308755	0.49419409443144996	0.21270610139146548	0.10956900054141776	0.18353080363566687	0.2901527774489997	0.4618158186549616	0.07904461259678892	0.16898679129925068	0.35610123731030957	0.3449121277782155	0.07874314642121663	0.2202434884902589	9.206379282445456	2.192448694486103	1.4162912984385925	0.625266282020188	0.9373735992711474	1.4355756724325717	0.002458895152675103	35.02615172946651	56.31606450457958	-1437.3023780484332	-1785.7283483735532	-2262.4392717944957
525000	-6075.800111152426	-5492.575045851606	-583.2250653008207	0.4556791250350502	0.2596799152894215	0.0978484308890879	0.18679252878644026	0.2612544339302086	0.47980361869016835	0.0993337320458917	0.1596082153337323	0.32700902726766645	0.3438124757221496	0.07959106954704945	0.24958742746313503	10.492441519881298	7.239638482713692	3.9952232917812065	0.7017473145122008	0.9466896087213711	1.3501428258831543	0.0024624171390785457	30.196980963384615	58.60345963741359	-1437.0506112069697	-1790.8868058434612	-2264.637628801175
532500	-6055.1669400188	-5477.341878429443	-577.8250615893579	0.5182941303707316	0.20880117057826794	0.10493239644732068	0.16797230260367974	0.2967916081468317	0.44826462295777053	0.09093782913202317	0.16400593976337557	0.33618719261791824	0.38512318455684236	0.08136717990729862	0.1973224429179413	10.664302840764712	2.849168577241661	4.936325322076617	0.6469503941209571	0.9196817935814615	1.431686623698159	0.0024937183768638837	32.072458270181286	51.82437900675692	-1442.1073975541644	-1781.8174169567715	-2253.417063918507
540000	-6057.286134249225	-5488.249074538585	-569.03705971064	0.4831122544421235	0.20902176905668285	0.12041416006718644	0.1874518164340071	0.32124831284343475	0.3991604625422734	0.07708489660598965	0.20250632800830318	0.30150433482496425	0.3802515881303506	0.08948193802056556	0.2287621390241201	10.73700886597447	2.022116287509817	5.210912380463946	0.576921284591439	0.9378495678313535	1.4832144870276445	0.002564311451749165	26.49428432892313	55.76253092712712	-1438.4076376939543	-1792.7459526660002	-2257.09548417863
547500	-6053.836495478374	-5473.026795932651	-580.8096995457225	0.46863113397722556	0.23346847135262244	0.10439072569164297	0.193509668978509	0.3127533693091151	0.395571504419242	0.10878798452247285	0.18288714174917095	0.32034204763752555	0.3970668839489068	0.08180879261840868	0.20078227579515945	10.73700886597447	5.106524773064353	3.2106186165768325	0.6448001707524147	0.9771501625015644	1.3763582389877005	0.0023494295740394003	32.66161494668026	58.228226749876846	-1429.0848877390808	-1791.5655088352862	-2252.3763993582843
555000	-6071.911147355245	-5472.659808235903	-599.2513391193414	0.48070477932636624	0.26420681677843877	0.07672172676844036	0.17836667712675464	0.3304858367092157	0.4194622376972208	0.09417422047108075	0.15587770512248367	0.31135180149888103	0.4013338043660454	0.07519586774129317	0.21211852639378093	11.81443496783387	6.03252443045172	0.8716983906295398	0.7828579546575114	0.954019038608625	1.2620889969941391	0.002313584510816212	36.41113860400767	57.75442029142072	-1433.1363886817014	-1783.0410316766033	-2256.482387877598
562500	-6087.5964958096165	-5475.463397953137	-612.1330978564789	0.5095734174638674	0.22424279569394534	0.0928879453923701	0.17329584144981708	0.3188492729664054	0.41173400801979	0.08872854889739912	0.1806881701164065	0.332463696710553	0.3577561182693434	0.09198424973682028	0.21779593528328384	11.445202412715231	4.757212722901981	1.8821521424958991	0.7368112634270436	0.9175822287550508	1.344353228119941	0.0020632521204167953	45.848562258084364	53.971648144958785	-1439.6517477416373	-1780.887876501796	-2254.9237737097037
570000	-6077.689203049209	-5469.584161577678	-608.1050414715309	0.48285233688104007	0.24475091818330624	0.09618865899246899	0.17620808594318457	0.2560679788370253	0.4656132861341584	0.09351368508024561	0.1848050499485717	0.31843939366681495	0.38818901734026057	0.08236726463339558	0.21100432435952945	10.561801763973431	1.0937900059673291	1.8728065461492729	0.6097125580081006	1.0045283131147176	1.3839006172486508	0.0020535048814793685	46.45728969708821	58.44565896483842	-1430.0753685657303	-1792.6481969314275	-2246.8605960805207
577500	-6084.697794051307	-5483.357368595923	-601.3404254553842	0.45654956811492237	0.28850448007854285	0.09113335459707704	0.16381259720945757	0.29220066969790587	0.45891523288037855	0.07502703831600777	0.17385705910570884	0.31800304403004426	0.3698788434674759	0.0725463124656423	0.23957180003683812	11.505659718417139	1.412289993978154	1.6643947020998082	0.6772266948611451	0.924034056062202	1.3972022333378984	0.00225877474732168	38.619649012211845	58.64866849788022	-1435.0021305949683	-1787.860586075244	-2260.4946519257105
585000	-6066.932791325136	-5473.974340970855	-592.9584503542807	0.4580804093405907	0.24308472659573963	0.09916911786053303	0.19966574620313643	0.321975349176118	0.41492406730942105	0.08251580616212335	0.18058477735233877	0.317062429489939	0.4047748739920713	0.06841137366371332	0.20975132285427697	12.063982766937649	3.70766243968532	1.7921271354577217	0.6144229963151383	1.0425663071085969	1.3411746156063387	0.0023204703354103803	37.04636779028225	55.493164927025546	-1438.9985968030276	-1778.2256876823114	-2256.7500564855163
592500	-6080.451926942259	-5489.300556894179	-591.1513700480797	0.5038394317296353	0.2511102436768775	0.0893452315931203	0.1557050930003667	0.26038189548683205	0.47027633467429314	0.0974219560960043	0.17191981374287169	0.3236145073224459	0.37917479253991815	0.06841137366371332	0.22879932647392315	11.888444239642327	1.9555902477347025	1.7754451697045057	0.6433810303159659	1.008777291458866	1.3461434926552462	0.002269190444333095	32.75719209390536	55.65484431589968	-1441.9542062878213	-1785.2540585816573	-2262.092292024701
600000	-6070.482751072005	-5474.528797022007	-595.9539540499978	0.46683767347711513	0.28026495496397663	0.10674915219279626	0.14614821936611166	0.330879735181662	0.40338946072069015	0.09066952724424611	0.1750612768534029	0.3074663757212731	0.34271915744587556	0.08367669941353335	0.2661377674193185	11.07089146273642	1.3702184971520588	3.2053628143117803	0.6164764032222252	0.9029604780436014	1.4787368158923768	0.002184330163496697	31.17305850929442	57.03386864617342	-1442.317883681564	-1779.4945512463232	-2252.7163620941196
607500	-6075.679183500585	-5483.155013350564	-592.5241701500206	0.4649365582922863	0.2646380397801918	0.10557062425989905	0.16485477766762258	0.3394564543244556	0.3910206981210026	0.08533999520193841	0.18418285235260456	0.3364506657432804	0.3678763633232801	0.07909848258467363	0.21657448834876644	9.3604733823229	3.4648589055660177	5.426973030136009	0.6689587005665419	0.9828868350400181	1.3465780772532825	0.002145592227205698	37.46026138141428	58.11426550093742	-1426.8731999518295	-1796.4610685813627	-2259.8207448173716
615000	-6062.973733400771	-5472.5515964820925	-590.4221369186789	0.4512038237428104	0.24879387305900671	0.0757924909562651	0.22420981224191755	0.3469851524624375	0.39485266699055244	0.09543926803177213	0.16272291251523913	0.290401753465331	0.40553521640875745	0.07286177393114739	0.23120125619476478	10.127470001135924	1.7243352640911789	2.978218577583639	0.6664939707388687	0.8793471332620405	1.45257077205023	0.0023620690451968437	37.55337046514566	54.20275040171882	-1442.8056919805636	-1781.3258169390697	-2248.4200875624592
622500	-6091.303475317155	-5496.03932508265	-595.2641502345053	0.4767802465026298	0.20859047358417804	0.11697228401166275	0.19765699590152916	0.27967726914292745	0.42257968776840626	0.10001504247093343	0.1977280006177341	0.3284418527475596	0.39270534143848634	0.07794862686202444	0.2009041789519302	9.616488782401639	3.5457401196180025	3.2810854670135035	0.7208076305830854	0.9347210193817157	1.3431418625617868	0.0022410192813613265	37.60961830874437	56.603742831055236	-1441.4416095793758	-1784.0629310848665	-2270.5347844184075
630000	-6059.877246423856	-5476.447958532047	-583.4292878918093	0.46092713238415095	0.23555620211017866	0.11414371747689804	0.18937294802877205	0.26013862880112965	0.46490486280311455	0.09787277382412754	0.1770837345716295	0.2943025685305399	0.38878750278364244	0.07680496029069017	0.2401049683951281	10.492155993559463	3.4287480122478455	2.365295837001336	0.6955824267277397	0.9944595695533454	1.3085083962271438	0.00249548405749945	33.19577960767805	54.516084588363896	-1435.6275515998284	-1793.3321465260706	-2247.4882604061477
