Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	gamma	Theta	pi_trait.1	pi_trait.2	pi_trait.3	pi_trait.4	pi_trait.5	I.1	I.2	I.3	I.4	I.5	I.6	I.7	I.8	I.9	I.10	R_trait.1	R_trait.2	R_trait.3	R_trait.4	R_trait.5	R_trait.6	R_trait.7	R_trait.8	R_trait.9	R_trait.10	mu_trait	psi.height	psi.treeLength	D.treeLikelihood	svs.relGeoRate_Fujian_Guangdong	svs.relGeoRate_Fujian_Guangxi	svs.relGeoRate_Fujian_HongKong	svs.relGeoRate_Fujian_Hunan	svs.relGeoRate_Guangdong_Guangxi	svs.relGeoRate_Guangdong_HongKong	svs.relGeoRate_Guangdong_Hunan	svs.relGeoRate_Guangxi_HongKong	svs.relGeoRate_Guangxi_Hunan	svs.relGeoRate_HongKong_Hunan	D_trait.treeLikelihood
45000	-5950.480662360316	-5825.024246278929	-125.45641608138733	0.3456924744700453	0.19255122859305218	0.2093029506702993	0.25245334626660315	8.409310317661214	0.36431427623373785	7.697367361757941	0.177387073861031	0.34479282562583885	0.051376575914885904	0.2056730730226593	0.22077045157558484	1	1	0	1	1	1	1	1	1	1	0.13614638920604963	0.09579173587647202	0.19546838645139147	0.11132466892810745	0.10597710016572875	0.09924988730248362	0.07162469368567322	0.05658703425408895	0.11894956040997684	0.008880543720028356	0.2716258183313032	11.241646895783328	80.04822629643036	-5778.346777996645	0.13614638920604963	0.09579173587647202	0.0	0.11132466892810745	0.10597710016572875	0.09924988730248362	0.07162469368567322	0.05658703425408895	0.11894956040997684	0.008880543720028356	-46.6774682822839
46500	-5963.955818898264	-5838.6496369698125	-125.30618192845083	0.3440326368503215	0.19021000232322896	0.2277078256295081	0.23804953519694133	10.02383423651127	0.2538616265786273	9.073700847596228	0.1340803586935253	0.2707956276330271	0.15398870389889108	0.2109347869745657	0.23020052279999073	1	1	0	1	1	0	1	1	0	0	0.11547629934801401	0.045028343420739844	0.19206465590233135	0.16134669075830868	0.09791136954267075	0.049624019417673915	0.03585873369397763	0.04305201545167805	0.011623911707025134	0.24801396075758092	0.37965514869051925	11.06484078280005	79.47901614405384	-5793.680575393192	0.11547629934801401	0.045028343420739844	0.0	0.16134669075830868	0.09791136954267075	0.0	0.03585873369397763	0.04305201545167805	0.0	0.0	-44.96906157662002
48000	-5948.249687990717	-5827.517415889687	-120.73227210102954	0.3440326368503215	0.19021000232322896	0.2181501853380089	0.24760717548844052	9.993824399745733	0.37784753564170676	8.817048278981817	0.19372959446071872	0.2330608363454959	0.14178201375726418	0.1994232252940871	0.23200433014243402	1	1	0	1	1	1	1	1	1	1	0.16800596638769363	0.02943918127614782	0.06818467422403701	0.365166513704332	0.09564917314913679	0.05611711494668689	0.03585873369397763	0.0948944954760419	0.011623911707025134	0.07506023543492149	0.4258069788178593	10.946116920108256	75.28330837054447	-5781.183040903537	0.16800596638769363	0.02943918127614782	0.0	0.365166513704332	0.09564917314913679	0.05611711494668689	0.03585873369397763	0.0948944954760419	0.011623911707025134	0.07506023543492149	-46.3343749861493
49500	-5953.61739222869	-5830.345898207972	-123.27149402071814	0.336521830127208	0.1906818715786796	0.20712149234213134	0.2656748059519809	8.503011230236805	0.303313141675592	7.869426180739727	0.07770052456370065	0.3219334002692192	0.16660071637817503	0.33646039271990313	0.0973049660690019	1	1	1	1	1	1	1	1	1	1	0.03509020278141556	0.04118156562779757	0.15130962267117498	0.1584042390723842	0.022712719702136647	0.11613519721648458	0.2833200282678664	0.020408372211760686	0.09033253615142832	0.08110551629755136	0.6931213897084022	10.930508034462743	78.45444890667987	-5781.34704056692	0.03509020278141556	0.04118156562779757	0.15130962267117498	0.1584042390723842	0.022712719702136647	0.11613519721648458	0.2833200282678664	0.020408372211760686	0.09033253615142832	0.08110551629755136	-48.998857641051075
51000	-5958.130824637372	-5835.26914430504	-122.8616803323322	0.3524537220174394	0.19553546122903598	0.20712149234213134	0.24488932441139302	9.417324358530893	0.429809480433581	6.969720514983093	0.12233928438187329	0.19921673853462313	0.3533156854024808	0.24134816605220777	0.08378012562881491	1	1	1	1	1	1	1	0	1	1	0.03509020278141556	0.28901519272000803	0.009649922618666304	0.04049317009428921	0.022712719702136647	0.029564381239790917	0.14820794438124935	0.020408372211760686	0.24660385888498515	0.1582542353656985	0.3348677204255773	11.909845231767271	81.44388592773464	-5787.521165323686	0.03509020278141556	0.28901519272000803	0.009649922618666304	0.04049317009428921	0.022712719702136647	0.029564381239790917	0.14820794438124935	0.0	0.24660385888498515	0.1582542353656985	-47.74797898135438
52500	-5960.032208305328	-5836.151121637579	-123.88108666774893	0.35894766531476807	0.1796724675545306	0.20712149234213134	0.2542583747885697	10.332309033252795	0.32840585751072277	8.258268022403051	0.1759194080233234	0.2824079493521643	0.15598328662979735	0.24134816605220777	0.1443411899425071	1	0	0	1	1	1	1	1	1	1	0.03509020278141556	0.20993173602812812	0.009649922618666304	0.057274394414148694	0.10139338760678304	0.029564381239790917	0.05892657421973449	0.039015226163440705	0.30089993956219396	0.1582542353656985	0.48191278993320524	11.387182624606714	81.8977846678543	-5788.797663400621	0.03509020278141556	0.0	0.0	0.057274394414148694	0.10139338760678304	0.029564381239790917	0.05892657421973449	0.039015226163440705	0.30089993956219396	0.1582542353656985	-47.35345823695848
54000	-5954.882962536895	-5831.169622103603	-123.71334043329229	0.3601604513569437	0.1838649835347634	0.2059087062999557	0.2500658588083369	9.639812021953064	0.3981036565935489	8.258268022403051	0.1759194080233234	0.2824079493521643	0.15598328662979735	0.19989991796948567	0.1857894380252292	1	0	1	0	1	1	1	1	0	0	0.1263920146224701	0.3050848315819991	9.797816303409174E-5	0.17641009825420573	0.03841115472492143	0.061675453094877014	0.04471792643248737	0.039015226163440705	0.06093437488566995	0.14726094207689483	0.3322393515089816	11.287124406615261	81.43449936617981	-5784.45866449806	0.1263920146224701	0.0	9.797816303409174E-5	0.0	0.03841115472492143	0.061675453094877014	0.04471792643248737	0.039015226163440705	0.0	0.0	-46.710957605542326
55500	-5952.479958142822	-5830.796492764928	-121.68346537789412	0.36234358043611264	0.17624795215119476	0.20502013441909722	0.2563883329935951	10.000523721268879	0.34334605620285885	8.36434640733147	0.16738572094674004	0.29978914528343137	0.15598328662979735	0.2610993546250451	0.1157424925149861	1	1	0	1	0	1	0	0	0	0	0.14892926015697855	0.06642224988984158	0.2720211356356434	0.2177990561875218	0.03841115472492143	0.034258259658936974	0.04164744545465491	0.03947189383528549	0.06093437488566995	0.08010516957054623	1.0526790344936134	10.617984827939868	75.53508939493673	-5785.587073562236	0.14892926015697855	0.06642224988984158	0.0	0.2177990561875218	0.0	0.034258259658936974	0.0	0.0	0.0	0.0	-45.209419202692324
57000	-5959.8325584864215	-5835.15866543959	-124.67389304683206	0.35696760102833797	0.18587873732399857	0.21852594089566804	0.23862772075199518	8.195005827296953	0.4515850596973543	6.906382636177677	0.16738572094674004	0.29978914528343137	0.15598328662979735	0.21981350950462133	0.15702833763540985	1	0	0	0	0	0	1	0	1	1	0.39851613345943376	0.024902510276809828	0.01913383139993706	0.0742439151275947	0.08880538297108032	0.050696382365660465	0.09779610254084634	0.09135133857648756	0.10663211992874022	0.04792228335341007	1.5264885675566218	10.722500404508525	80.13419161764882	-5789.330922518202	0.39851613345943376	0.0	0.0	0.0	0.0	0.0	0.09779610254084634	0.0	0.10663211992874022	0.04792228335341007	-45.82774292138803
58500	-5949.968814779203	-5827.370314725227	-122.59850005397554	0.3336453991577671	0.18662823464507017	0.23252498131081087	0.24720138488635165	7.8446446773108685	0.4622798727554619	8.028033743467759	0.12606826758521927	0.25810382268560367	0.22586048624747534	0.21617683410947305	0.17379058937222866	1	1	0	1	1	0	1	1	1	0	0.22206927286215758	0.13359778443152293	0.01913383139993706	0.052953387791882536	0.0071464070347668635	0.04000832443489678	0.11933016761648307	0.0943812212352168	0.26345731983972664	0.04792228335341007	0.5465823445056484	10.953195152266844	78.7393162672204	-5781.182299858087	0.22206927286215758	0.13359778443152293	0.0	0.052953387791882536	0.0071464070347668635	0.0	0.11933016761648307	0.0943812212352168	0.26345731983972664	0.0	-46.18801486714022
60000	-5962.679012140879	-5841.596934757776	-121.08207738310337	0.3504811095655222	0.18662823464507017	0.20468839644170547	0.2582022593477019	8.854305125878621	0.4549841970643593	9.490412628191608	0.12606826758521927	0.3098247373804867	0.17322452196749946	0.21134748983342452	0.17953498323337	1	1	0	1	1	0	1	1	1	0	0.048434237833654276	0.11681293483342932	0.03669858658540806	0.009307411710135313	0.0071464070347668635	0.30421767141912726	0.3272732498387654	0.0735604207682192	0.0560210872459605	0.02052799273053421	0.6435403222966145	11.307395000386018	75.30757599790282	-5795.483940425972	0.048434237833654276	0.11681293483342932	0.0	0.009307411710135313	0.0071464070347668635	0.0	0.3272732498387654	0.0735604207682192	0.0560210872459605	0.0	-46.11299433180355
61500	-5950.567963130232	-5824.762640501749	-125.80532262848274	0.3504811095655222	0.18627760368286303	0.2050390274039126	0.2582022593477019	8.880564885980675	0.49812173430331713	8.939239676113335	0.18927777021320805	0.42780161207240297	0.16688190110882345	0.13985830863797832	0.0761804079675872	1	1	1	1	1	0	1	1	0	0	0.22052233432880902	0.06710527279460994	0.03336529460895125	0.15022129018612762	0.008829118052042036	0.12349277001662184	0.008487865964944608	0.06559577483009284	0.08663676999342307	0.2357435092243782	0.6406990798050656	10.326679961289173	77.17113766052115	-5778.702829169725	0.22052233432880902	0.06710527279460994	0.03336529460895125	0.15022129018612762	0.008829118052042036	0.0	0.008487865964944608	0.06559577483009284	0.0	0.0	-46.05981133202392
63000	-5959.617246406652	-5836.972537172805	-122.64470923384773	0.36175824289698016	0.1879767284488973	0.20877897764803813	0.24148605100608417	8.163800817554478	0.39375872339656953	7.177678694333789	0.18927777021320805	0.39900092275167687	0.15349062949602815	0.13307043999497212	0.12516023754411476	1	1	1	1	0	0	1	1	0	1	0.11264971600229672	0.08533140978052092	0.016031363655166716	0.03133403052958876	0.02616304900582657	0.037176747582832	0.21452616832285343	0.14229699683345098	0.08663676999342307	0.24785374829404128	0.710519402133582	10.702249325943093	78.22143797993665	-5787.78517694755	0.11264971600229672	0.08533140978052092	0.016031363655166716	0.03133403052958876	0.0	0.0	0.21452616832285343	0.14229699683345098	0.0	0.24785374829404128	-49.187360225254196
64500	-5954.821699333624	-5837.9118366114735	-116.9098627221498	0.3475539735853301	0.20969728673068863	0.21592527495714012	0.22682346472684087	8.714554221743544	0.3229570396553995	6.756666337942251	0.11152882246376838	0.22861649318084595	0.2729837694663122	0.28881393048165993	0.09805698440741348	1	1	0	0	1	1	0	1	1	0	0.16117878789521314	0.09530227034597728	0.016031363655166716	0.03133403052958876	0.061636316865987986	0.050268522030688906	0.1880263783751489	0.14229699683345098	0.05169635796994092	0.20222897549883684	0.30918107987302035	10.763729250968463	74.1419635329388	-5791.27206057321	0.16117878789521314	0.09530227034597728	0.0	0.0	0.061636316865987986	0.050268522030688906	0.0	0.14229699683345098	0.05169635796994092	0.0	-46.639776038263264
66000	-5950.614442590451	-5829.994779451797	-120.61966313865429	0.34432967125988745	0.18319465241247557	0.22248185139132476	0.24999382493631192	10.007133406337381	0.2837393617233595	7.102186014909	0.05072163972096028	0.22861649318084595	0.12572624162771776	0.2893057194365091	0.3056299060339669	1	1	1	1	1	1	0	1	1	0	0.06899188579083719	0.13121148510779923	0.016031363655166716	0.19863125054493896	0.061636316865987986	0.04378740172889552	0.2656718188180612	0.07366779922427011	0.015787143208118963	0.12458353505592458	0.1513248369305284	10.883525402287768	76.63251568870224	-5782.849524429927	0.06899188579083719	0.13121148510779923	0.016031363655166716	0.19863125054493896	0.061636316865987986	0.04378740172889552	0.0	0.07366779922427011	0.015787143208118963	0.0	-47.145255021869325
67500	-5947.788139601872	-5827.8007104419985	-119.98742915987316	0.3509666275776289	0.1791047266628807	0.21993482082317817	0.24999382493631192	9.854315633640917	0.46646742987169887	7.889386787573668	0.10502752395798869	0.29445591473631316	0.15518089846579922	0.25867278373348757	0.18666287910641144	1	1	0	0	1	0	1	1	1	0	0.3904205471777961	0.007540303848239373	0.016031363655166716	0.0839419272640722	0.04686548330806019	0.12051460465307036	0.05163026372090318	0.07366779922427011	0.07099592386148015	0.13839178328694204	0.33342170445286606	10.839787775533308	75.3361294673737	-5781.035782902327	0.3904205471777961	0.007540303848239373	0.0	0.0	0.04686548330806019	0.0	0.05163026372090318	0.07366779922427011	0.07099592386148015	0.0	-46.764927539671746
69000	-5956.007102825033	-5833.193803274655	-122.81329955037819	0.34248701154980915	0.1997854236241462	0.21378492660511655	0.2439426382209278	9.448694020893376	0.39508274631556634	8.034869890747183	0.10885053744724969	0.29445591473631316	0.15518089846579922	0.3685588955508966	0.07295375379974142	1	1	1	0	1	0	1	0	1	1	0.11376805823086936	0.007540303848239373	0.016031363655166716	0.11034281149982793	0.0783636146752445	0.07499326918387002	0.05163026372090318	0.07366779922427011	0.14646887911219353	0.32719363684941577	0.37442013587796197	11.568787170484038	80.4152848947379	-5788.604975289525	0.11376805823086936	0.007540303848239373	0.016031363655166716	0.0	0.0783636146752445	0.0	0.05163026372090318	0.0	0.14646887911219353	0.32719363684941577	-44.58882798512966
70500	-5951.782336309588	-5830.509379809093	-121.27295650049454	0.35090881462323964	0.1909689654815713	0.22534814105955395	0.2327740788356348	10.4374604652557	0.26416927282265074	4.705547928192923	0.12486147949299688	0.2547028111474482	0.29420824836812803	0.25327370719168557	0.07295375379974142	1	1	0	0	1	1	1	1	1	1	0.0787934574032138	0.302154968085119	0.16985007616503978	0.11152099078208155	0.0783636146752445	0.07256121905028388	0.04150037494002786	0.043228963283396024	0.058574898028698766	0.04345143758689535	0.36679718531027655	11.461998743109408	76.11593199874177	-5785.619397508791	0.0787934574032138	0.302154968085119	0.0	0.0	0.0783636146752445	0.07256121905028388	0.04150037494002786	0.043228963283396024	0.058574898028698766	0.04345143758689535	-44.88998230030186
72000	-5957.556849821276	-5837.486488087387	-120.07036173388828	0.36009885567854144	0.187041205207844	0.22077796901348962	0.23208197010012466	11.654355506554426	0.2945050350847965	7.515695053008069	0.12486147949299688	0.30545821434047493	0.17106601153731754	0.216374438297158	0.18223985633205275	1	1	1	1	1	1	1	1	1	1	0.05412495813321742	0.15931150428532537	0.11075648767422722	0.10304251382869017	0.030048360044964317	0.13169222016680918	0.04150037494002786	0.06420239332275444	0.22830012978828818	0.07702105781569635	0.3732404900880892	10.852630780471337	75.87388616148279	-5787.8381767486435	0.05412495813321742	0.15931150428532537	0.11075648767422722	0.10304251382869017	0.030048360044964317	0.13169222016680918	0.04150037494002786	0.06420239332275444	0.22830012978828818	0.07702105781569635	-49.648311338743724
73500	-5967.189979142754	-5842.555372159008	-124.634606983746	0.3588320411268589	0.18830801975952655	0.22077796901348962	0.23208197010012466	8.581627625023664	0.46757552364670485	9.949239195076158	0.06150322740920072	0.4151426864315053	0.21149864257524303	0.17257302822695877	0.13928241535709227	1	1	1	0	1	1	0	1	1	1	0.028708750979709218	0.15365347968569962	0.13617269482773542	0.056064988525681175	0.030048360044964317	0.13169222016680918	0.26718149139297875	0.07756380611008785	0.05851286182713544	0.060401346439199546	0.29742962298026066	11.071051854664058	76.44961212108521	-5792.523358263263	0.028708750979709218	0.15365347968569962	0.13617269482773542	0.0	0.030048360044964317	0.13169222016680918	0.0	0.07756380611008785	0.05851286182713544	0.060401346439199546	-50.032013895745386
75000	-5951.375334452159	-5828.0095855178015	-123.36574893435736	0.33056551649790933	0.19826483793194144	0.23290632067310188	0.23826332489704707	10.47143024260191	0.30721553288682824	8.378853794999548	0.06150322740920072	0.14727511385184316	0.18464579978291185	0.24879040437033706	0.35778545458570726	1	1	1	1	1	0	0	1	0	0	0.12185846097286972	0.16534417169821808	0.041915209647429674	0.04383428130210734	0.13695047969197893	0.05680162781388516	0.2780190834535781	0.010607312820507656	0.010234806000816332	0.13443456659860947	0.3300023347646381	10.809767034581226	77.29097686990268	-5782.782861578459	0.12185846097286972	0.16534417169821808	0.041915209647429674	0.04383428130210734	0.13695047969197893	0.0	0.0	0.010607312820507656	0.0	0.0	-45.226723939342335
76500	-5954.543404222238	-5830.35728696648	-124.18611725575761	0.33056551649790933	0.20065604992000338	0.20913316243088675	0.2596452711512003	8.24646300315952	0.3428638899120051	6.461790231267038	0.06150322740920072	0.14727511385184316	0.11865729725426241	0.3147789068989865	0.35778545458570726	1	1	0	0	1	1	0	0	1	0	0.24326858079256852	0.04393405187851926	0.041915209647429674	0.04383428130210734	0.13695047969197893	0.05680162781388516	0.2801586908677495	0.010607312820507656	0.010234806000816332	0.13229495918443807	0.2515955824776383	10.875643900874742	78.4000322377361	-5787.035615856809	0.24326858079256852	0.04393405187851926	0.0	0.0	0.13695047969197893	0.05680162781388516	0.0	0.0	0.010234806000816332	0.0	-43.32167110967066
78000	-5971.796736551423	-5856.194201668571	-115.60253488285295	0.31603676594888597	0.18215020182746816	0.22003082551482916	0.28178220670881643	8.506837909350134	0.3698549195286582	6.581118841888644	0.10312889994832694	0.14727511385184316	0.15254770047476368	0.24944616245796145	0.3476021232671049	1	1	1	1	1	1	1	1	0	0	0.14584147761599642	0.033925810013530476	0.19399309641903179	0.022477693896314717	0.13695047969197893	0.011324078826475369	0.07216698491528384	0.010607312820507656	0.010234806000816332	0.36247825980006493	0.3652442338094224	10.570950939257319	71.34503248410417	-5807.558833804607	0.14584147761599642	0.033925810013530476	0.19399309641903179	0.022477693896314717	0.13695047969197893	0.011324078826475369	0.07216698491528384	0.010607312820507656	0.0	0.0	-48.635367863963346
79500	-5956.418063857047	-5832.236139655658	-124.18192420138877	0.34208495599999356	0.1964719027048385	0.222172605456792	0.2392705358383757	7.8265989856821765	0.26452467283346515	7.443852973977169	0.10312889994832694	0.1996217347670885	0.3756839688981347	0.18683178613236778	0.13473361025408218	1	1	0	0	1	1	1	1	0	0	0.0011146878026144502	0.033925810013530476	0.1090679194956626	0.08604769916096072	0.28167726950536087	0.011324078826475369	0.07216698491528384	0.031962484479230856	0.010234806000816332	0.36247825980006493	1.2161106321670248	10.575741141148757	79.820157599971	-5783.787863896118	0.0011146878026144502	0.033925810013530476	0.0	0.0	0.28167726950536087	0.011324078826475369	0.07216698491528384	0.031962484479230856	0.0	0.0	-48.44827575954013
81000	-5955.325964601312	-5830.664950851819	-124.6610137494924	0.34208495599999356	0.19109185911912818	0.22150422903334765	0.24531895584753036	7.608153150658784	0.3075360097320729	7.633536865240127	0.10312889994832694	0.2750940050722	0.29892412468530727	0.26359163034519517	0.059261339948970676	0	0	1	0	1	1	1	0	1	0	0.0011146878026144502	0.019260937195020617	0.2571159279760041	0.1527298620240046	0.056777379425454175	0.04927462708989393	0.1456576100955001	0.031962484479230856	0.06255764611144288	0.2235488378008348	0.7341758667661465	11.086334629721376	80.8460412501773	-5780.507051388006	0.0	0.0	0.2571159279760041	0.0	0.056777379425454175	0.04927462708989393	0.1456576100955001	0.0	0.06255764611144288	0.0	-50.15789946381333
82500	-5954.31034735868	-5828.90455983598	-125.4057875227004	0.3349911609171667	0.1910046483668582	0.22852067132738552	0.2454835193885893	8.22042523188284	0.48989824546883465	8.71200115654687	0.17663723451568242	0.18205887205510887	0.29185061051429906	0.290191942965939	0.059261339948970676	1	0	0	0	1	0	1	1	1	1	0.24374794229365082	0.019260937195020617	0.03860773343315421	0.01836623314146693	0.1544723578816766	0.12841431738982104	0.04182822067210892	0.008207369467227475	0.26723061590014346	0.07986427262573037	0.724023259720787	10.776721031002909	80.2313328498003	-5783.494089257352	0.24374794229365082	0.0	0.0	0.0	0.1544723578816766	0.0	0.04182822067210892	0.008207369467227475	0.26723061590014346	0.07986427262573037	-45.41047057862775
84000	-5951.573120105614	-5824.918420552514	-126.65469955310023	0.3419035936136444	0.18919760919564602	0.22341527780212	0.2454835193885893	8.483218243623554	0.4482838505492789	6.485821455525936	0.17663723451568242	0.26023803453458166	0.21367144803482624	0.290191942965939	0.059261339948970676	1	1	1	1	1	1	1	1	1	0	0.21391538069452898	0.019260937195020617	0.03823127190303156	0.01836623314146693	0.1544723578816766	0.08467272526153286	0.04182822067210892	0.05527302565620358	0.22580091955002937	0.14817892804440103	0.29906553594473184	10.686901388854556	82.23832172463247	-5781.21126881564	0.21391538069452898	0.019260937195020617	0.03823127190303156	0.01836623314146693	0.1544723578816766	0.08467272526153286	0.04182822067210892	0.05527302565620358	0.22580091955002937	0.0	-43.70715173687435
85500	-5950.311352889643	-5831.700174539668	-118.61117834997414	0.35575115530615775	0.1883279183503306	0.21638141389630242	0.239539512447209	8.353196310147952	0.4641147051537663	6.485821455525936	0.3097926952700708	0.22368769545588948	0.13064073618812155	0.14806292445451974	0.18781594863139844	1	1	0	0	1	0	0	1	1	1	0.17182811403913711	0.04347802387855612	0.03823127190303156	0.019663091286207354	0.12817831044918113	0.2981127295257779	0.04260832327632846	0.16089789803237048	0.0697719395844196	0.02723029802499073	0.18322569403169434	10.25131631390534	74.08179080329802	-5784.968804879772	0.17182811403913711	0.04347802387855612	0.0	0.0	0.12817831044918113	0.0	0.0	0.16089789803237048	0.0697719395844196	0.02723029802499073	-46.7313696598971
